FileStatus,LeftFileName,RightFileName,LeftFilePath,RightFilePath,LeftNumberOfLines,RightNumberOfLines,LeftFileNamePWeaver,LeftLeafFileName,RightLeafFileName
Both,#pwss#ecsltl.fugr.#pwss#ship_daytonfreight_v2.abap,#pweaver#ecsltl.fugr.#pweaver#ship_daytonfreight_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_daytonfreight_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_daytonfreight_v2.abap,470,467,#pweaver#ecsltl.fugr.#pweaver#ship_daytonfreight_v2.abap,ship_daytonfreight_v2.abap,ship_daytonfreight_v2.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_dynamex_v2.abap,#pweaver#ecsltl.fugr.#pweaver#ship_dynamex_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_dynamex_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_dynamex_v2.abap,320,317,#pweaver#ecsltl.fugr.#pweaver#ship_dynamex_v2.abap,ship_dynamex_v2.abap,ship_dynamex_v2.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_estes.abap,#pweaver#ecsltl.fugr.#pweaver#ship_estes.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_estes.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_estes.abap,802,799,#pweaver#ecsltl.fugr.#pweaver#ship_estes.abap,ship_estes.abap,ship_estes.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_fedexfreight.abap,#pweaver#ecsltl.fugr.#pweaver#ship_fedexfreight.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_fedexfreight.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_fedexfreight.abap,1331,1394,#pweaver#ecsltl.fugr.#pweaver#ship_fedexfreight.abap,ship_fedexfreight.abap,ship_fedexfreight.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_nacex.abap,#pweaver#ecsltl.fugr.#pweaver#ship_nacex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_nacex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_nacex.abap,709,706,#pweaver#ecsltl.fugr.#pweaver#ship_nacex.abap,ship_nacex.abap,ship_nacex.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_odfl.abap,#pweaver#ecsltl.fugr.#pweaver#ship_odfl.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_odfl.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_odfl.abap,410,407,#pweaver#ecsltl.fugr.#pweaver#ship_odfl.abap,ship_odfl.abap,ship_odfl.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_saia_v2.abap,#pweaver#ecsltl.fugr.#pweaver#ship_saia_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_saia_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_saia_v2.abap,208,205,#pweaver#ecsltl.fugr.#pweaver#ship_saia_v2.abap,ship_saia_v2.abap,ship_saia_v2.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_upsfreight_v2.abap,#pweaver#ecsltl.fugr.#pweaver#ship_upsfreight_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_upsfreight_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_upsfreight_v2.abap,1097,1103,#pweaver#ecsltl.fugr.#pweaver#ship_upsfreight_v2.abap,ship_upsfreight_v2.abap,ship_upsfreight_v2.abap
Both,#pwss#ecsltl.fugr.#pwss#ship_yrc_v2.abap,#pweaver#ecsltl.fugr.#pweaver#ship_yrc_v2.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#ship_yrc_v2.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#ship_yrc_v2.abap,650,647,#pweaver#ecsltl.fugr.#pweaver#ship_yrc_v2.abap,ship_yrc_v2.abap,ship_yrc_v2.abap
Both,#pwss#ecsltl.fugr.#pwss#void_nacex.abap,#pweaver#ecsltl.fugr.#pweaver#void_nacex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.#pwss#void_nacex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.#pweaver#void_nacex.abap,283,280,#pweaver#ecsltl.fugr.#pweaver#void_nacex.abap,void_nacex.abap,void_nacex.abap
Both,#pwss#ecsltl.fugr.xml,#pweaver#ecsltl.fugr.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#ecsltl.fugr.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#ecsltl.fugr.xml,7097,6945,#pweaver#ecsltl.fugr.xml,ecsltl.fugr.xml,ecsltl.fugr.xml
Both,#pwss#shipcarrier.fugr.#pwss#bulk_connote_tnt.abap,#pweaver#shipcarrier.fugr.#pweaver#bulk_connote_tnt.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#bulk_connote_tnt.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#bulk_connote_tnt.abap,304,304,#pweaver#shipcarrier.fugr.#pweaver#bulk_connote_tnt.abap,bulk_connote_tnt.abap,bulk_connote_tnt.abap
Both,#pwss#shipcarrier.fugr.#pwss#dhl_paket.abap,#pweaver#shipcarrier.fugr.#pweaver#dhl_paket.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#dhl_paket.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#dhl_paket.abap,488,488,#pweaver#shipcarrier.fugr.#pweaver#dhl_paket.abap,dhl_paket.abap,dhl_paket.abap
Both,#pwss#shipcarrier.fugr.#pwss#dhl_pickup.abap,#pweaver#shipcarrier.fugr.#pweaver#dhl_pickup.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#dhl_pickup.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#dhl_pickup.abap,292,292,#pweaver#shipcarrier.fugr.#pweaver#dhl_pickup.abap,dhl_pickup.abap,dhl_pickup.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_canadapost.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_canadapost.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_canadapost.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_canadapost.abap,341,341,#pweaver#shipcarrier.fugr.#pweaver#eod_canadapost.abap,eod_canadapost.abap,eod_canadapost.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_fedex_dg.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_dg.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_fedex_dg.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_dg.abap,191,191,#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_dg.abap,eod_fedex_dg.abap,eod_fedex_dg.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_fedex_ipd.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_ipd.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_fedex_ipd.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_ipd.abap,500,500,#pweaver#shipcarrier.fugr.#pweaver#eod_fedex_ipd.abap,eod_fedex_ipd.abap,eod_fedex_ipd.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_kuehne_nagel.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_kuehne_nagel.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_kuehne_nagel.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_kuehne_nagel.abap,585,585,#pweaver#shipcarrier.fugr.#pweaver#eod_kuehne_nagel.abap,eod_kuehne_nagel.abap,eod_kuehne_nagel.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_tnt_edi.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_tnt_edi.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_tnt_edi.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_tnt_edi.abap,1477,1477,#pweaver#shipcarrier.fugr.#pweaver#eod_tnt_edi.abap,eod_tnt_edi.abap,eod_tnt_edi.abap
Both,#pwss#shipcarrier.fugr.#pwss#eod_ups_offline.abap,#pweaver#shipcarrier.fugr.#pweaver#eod_ups_offline.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#eod_ups_offline.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#eod_ups_offline.abap,521,521,#pweaver#shipcarrier.fugr.#pweaver#eod_ups_offline.abap,eod_ups_offline.abap,eod_ups_offline.abap
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf01.abap,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf01.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.abap,1054,1972,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.abap,lshipcarrierf01.abap,lshipcarrierf01.abap
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf01.xml,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf01.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.xml,21,21,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf01.xml,lshipcarrierf01.xml,lshipcarrierf01.xml
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf02.abap,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf02.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.abap,811,596,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.abap,lshipcarrierf02.abap,lshipcarrierf02.abap
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf02.xml,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf02.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.xml,21,21,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf02.xml,lshipcarrierf02.xml,lshipcarrierf02.xml
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf03.abap,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf03.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.abap,895,1023,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.abap,lshipcarrierf03.abap,lshipcarrierf03.abap
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarrierf03.xml,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarrierf03.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.xml,21,21,#pweaver#shipcarrier.fugr.#pweaver#lshipcarrierf03.xml,lshipcarrierf03.xml,lshipcarrierf03.xml
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarriertop.abap,#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarriertop.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.abap,5,5,#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.abap,lshipcarriertop.abap,lshipcarriertop.abap
Both,#pwss#shipcarrier.fugr.#pwss#lshipcarriertop.xml,#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#lshipcarriertop.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.xml,17,17,#pweaver#shipcarrier.fugr.#pweaver#lshipcarriertop.xml,lshipcarriertop.xml,lshipcarriertop.xml
Both,#pwss#shipcarrier.fugr.#pwss#manifest_dhl_freight.abap,#pweaver#shipcarrier.fugr.#pweaver#manifest_dhl_freight.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#manifest_dhl_freight.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#manifest_dhl_freight.abap,178,178,#pweaver#shipcarrier.fugr.#pweaver#manifest_dhl_freight.abap,manifest_dhl_freight.abap,manifest_dhl_freight.abap
Both,#pwss#shipcarrier.fugr.#pwss#manifest_tnt.abap,#pweaver#shipcarrier.fugr.#pweaver#manifest_tnt.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#manifest_tnt.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#manifest_tnt.abap,354,354,#pweaver#shipcarrier.fugr.#pweaver#manifest_tnt.abap,manifest_tnt.abap,manifest_tnt.abap
Both,#pwss#shipcarrier.fugr.#pwss#pickupvoid_fedex.abap,#pweaver#shipcarrier.fugr.#pweaver#pickupvoid_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#pickupvoid_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#pickupvoid_fedex.abap,193,193,#pweaver#shipcarrier.fugr.#pweaver#pickupvoid_fedex.abap,pickupvoid_fedex.abap,pickupvoid_fedex.abap
Both,#pwss#shipcarrier.fugr.#pwss#pickup_fedex.abap,#pweaver#shipcarrier.fugr.#pweaver#pickup_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#pickup_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#pickup_fedex.abap,260,260,#pweaver#shipcarrier.fugr.#pweaver#pickup_fedex.abap,pickup_fedex.abap,pickup_fedex.abap
Both,#pwss#shipcarrier.fugr.#pwss#print_errorlabel.abap,#pweaver#shipcarrier.fugr.#pweaver#print_errorlabel.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#print_errorlabel.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#print_errorlabel.abap,265,265,#pweaver#shipcarrier.fugr.#pweaver#print_errorlabel.abap,print_errorlabel.abap,print_errorlabel.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_dhl.abap,#pweaver#shipcarrier.fugr.#pweaver#return_dhl.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_dhl.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_dhl.abap,788,788,#pweaver#shipcarrier.fugr.#pweaver#return_dhl.abap,return_dhl.abap,return_dhl.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_dpd.abap,#pweaver#shipcarrier.fugr.#pweaver#return_dpd.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_dpd.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_dpd.abap,519,519,#pweaver#shipcarrier.fugr.#pweaver#return_dpd.abap,return_dpd.abap,return_dpd.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_fedex.abap,#pweaver#shipcarrier.fugr.#pweaver#return_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_fedex.abap,1825,1739,#pweaver#shipcarrier.fugr.#pweaver#return_fedex.abap,return_fedex.abap,return_fedex.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_fedex_tag.abap,#pweaver#shipcarrier.fugr.#pweaver#return_fedex_tag.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_fedex_tag.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_fedex_tag.abap,1485,1485,#pweaver#shipcarrier.fugr.#pweaver#return_fedex_tag.abap,return_fedex_tag.abap,return_fedex_tag.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_tnt.abap,#pweaver#shipcarrier.fugr.#pweaver#return_tnt.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_tnt.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_tnt.abap,951,951,#pweaver#shipcarrier.fugr.#pweaver#return_tnt.abap,return_tnt.abap,return_tnt.abap
Both,#pwss#shipcarrier.fugr.#pwss#return_ups.abap,#pweaver#shipcarrier.fugr.#pweaver#return_ups.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#return_ups.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#return_ups.abap,1157,1156,#pweaver#shipcarrier.fugr.#pweaver#return_ups.abap,return_ups.abap,return_ups.abap
Both,#pwss#shipcarrier.fugr.#pwss#saplshipcarrier.abap,#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#saplshipcarrier.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.abap,25,20,#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.abap,saplshipcarrier.abap,saplshipcarrier.abap
Both,#pwss#shipcarrier.fugr.#pwss#saplshipcarrier.xml,#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.xml,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#saplshipcarrier.xml,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.xml,26,26,#pweaver#shipcarrier.fugr.#pweaver#saplshipcarrier.xml,saplshipcarrier.xml,saplshipcarrier.xml
Both,#pwss#shipcarrier.fugr.#pwss#ship_canadapost.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_canadapost.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_canadapost.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_canadapost.abap,463,463,#pweaver#shipcarrier.fugr.#pweaver#ship_canadapost.abap,ship_canadapost.abap,ship_canadapost.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_dhl.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_dhl.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_dhl.abap,830,827,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl.abap,ship_dhl.abap,ship_dhl.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_dhl_freight.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_freight.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_dhl_freight.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_freight.abap,499,499,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_freight.abap,ship_dhl_freight.abap,ship_dhl_freight.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_dhl_packet.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_packet.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_dhl_packet.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_packet.abap,805,805,#pweaver#shipcarrier.fugr.#pweaver#ship_dhl_packet.abap,ship_dhl_packet.abap,ship_dhl_packet.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_dpd.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_dpd.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_dpd.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_dpd.abap,502,502,#pweaver#shipcarrier.fugr.#pweaver#ship_dpd.abap,ship_dpd.abap,ship_dpd.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_edi.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_edi.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_edi.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_edi.abap,1362,2900,#pweaver#shipcarrier.fugr.#pweaver#ship_edi.abap,ship_edi.abap,ship_edi.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_fedex.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_fedex.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_fedex.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_fedex.abap,1902,1881,#pweaver#shipcarrier.fugr.#pweaver#ship_fedex.abap,ship_fedex.abap,ship_fedex.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_fedex_ipd.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_fedex_ipd.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_fedex_ipd.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_fedex_ipd.abap,782,782,#pweaver#shipcarrier.fugr.#pweaver#ship_fedex_ipd.abap,ship_fedex_ipd.abap,ship_fedex_ipd.abap
Both,#pwss#shipcarrier.fugr.#pwss#ship_kuehne_nagel.abap,#pweaver#shipcarrier.fugr.#pweaver#ship_kuehne_nagel.abap,D:\Work\SAP\ABB\elemicatms-xc-sap-abb-in-pwss-carrierfm\src\#pwss#shipcarrier.fugr.#pwss#ship_kuehne_nagel.abap,D:\Work\SAP\BaseCode\elemicatms-xc-sap-ecs\src\#pweaver#shipcarrier.fugr.#pweaver#ship_kuehne_nagel.abap,255,255,#pweaver#shipcarrier.fugr.#pweaver#ship_kuehne_nagel.abap,ship_kuehne_nagel.abap,ship_kuehne_nagel.abap
